"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-03-28",,,,,,,,,,,,,,,"18.6",",,U","26.7","H,,U","12.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-03-29",,,,,,,,,,,,,,,"22.1",",,U","30.6","H,,U","16.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-03-30",,,,,,,,,,,,,,,"17.8",",,U","24.4","H,,U","13.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-03-31",,,,,,,,,,,,,,,"14.8",",,U","21.7","H,,U","11.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-01",,,,,,,,,,,,,,,"17.2",",,U","25.0","H,,U","9.4","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-02",,,,,,,,,,,,,,,"17.2",",,U","27.2","H,,U","10.0","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-03",,,,,,,,,,,,,,,"14.2",",,U","22.2","H,,U","10.6","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-04",,,,,,,,,,,,,,,"17.4",",,U","25.6","H,,U","10.6","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-05",,,,,,,,,,,,,,,"21.2",",,U","31.7","H,,U","13.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-06",,,,,,,,,,,,,,,"17.6",",,U","27.8","H,,U","11.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-07",,,,,,,,,,,,,,,"15.3",",,U","23.3","H,,U","10.0","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-08",,,,,,,,,,,,,,,"14.1",",,U","20.6","H,,U","10.0","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-09",,,,,,,,,,,,,,,"15.2",",,U","23.9","H,,U","8.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-10",,,,,,,,,,,,,,,"18.0",",,U","27.2","H,,U","11.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-11",,,,,,,,,,,,,,,"17.7",",,U","25.6","H,,U","12.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-12",,,,,,,,,,,,,,,"16.9",",,U","23.9","H,,U","10.6","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-13",,,,,,,,,,,,,,,"15.1",",,U","22.2","H,,U","10.0","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-14",,,,,,,,,,,,,,,"15.4",",,U","21.7","H,,U","10.0","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-15",,,,,,,,,,,,,,,"17.7",",,U","26.1","H,,U","11.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-16",,,,,,,,,,,,,,,"17.7",",,U","26.1","H,,U","12.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-17",,,,,,,,,,,,,,,"17.2",",,U","25.6","H,,U","11.7","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-18",,,,,,,,,,,,,,,"17.6",",,U","26.1","H,,U","12.8","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-19",,,,,,,,,,,,,,,"18.3",",,U","24.4","H,,U","12.8","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-20",,,,,,,,,,,,,,,"19.9",",,U","26.7","H,,U","13.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-21",,,,,,,,,,,,,,,"24.7",",,U","33.9","H,,U","15.6","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-22",,,,,,,,,,,,,,,"25.1",",,U","34.4","H,,U","16.7","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-23",,,,,,,,,,,,,,,"18.4",",,U","27.8","H,,U","11.7","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-24",,,,,,,,,,,,,,,"16.8",",,U","24.4","H,,U","11.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-25",,,,,,,,,,,,,,,"18.1",",,U","24.4","H,,U","13.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-26",,,,,,,,,,,,,,,"22.3",",,U","30.0","H,,U","15.6","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-27",,,,,,,,,,,,,,,"21.1",",,U","25.6","H,,U","16.7","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-28",,,,,,,,,,,,,,,"20.1",",,U","25.0","H,,U","16.7","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-29",,,,,,,,,,,,,,,"22.1",",,U","28.3","H,,U","17.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-04-30",,,,,,,,,,,,,,,"23.3",",,U","31.1","H,,U","17.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-01",,,,,,,,,,,,,,,"22.1",",,U","31.1","H,,U","14.4","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-02",,,,,,,,,,,,,,,"21.9",",,U","31.1","H,,U","15.0","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-03",,,,,,,,,,,,,,,"20.3",",,U","31.1","H,,U","13.9","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-04",,,,,,,,,,,,,,,"18.9",",,U","28.9","H,,U","11.7","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-05",,,,,,,,,,,,,,,"15.4",",,U","23.3","H,,U","12.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-06",,,,,,,,,,,,,,,"12.6",",,U","17.2","H,,U","7.8","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-07",,,,,,,,,,,,,,,"11.4",",,U","18.9","H,,U","7.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-08",,,,,,,,,,,,,,,"15.0",",,U","22.2","H,,U","6.7","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-09",,,,,,,,,,,,,,,"14.6",",,U","19.4","H,,U","10.6","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-10",,,,,,,,,,,,,,,"14.4",",,U","19.4","H,,U","12.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-11",,,,,,,,,,,,,,,"16.8",",,U","23.9","H,,U","11.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-12",,,,,,,,,,,,,,,"16.0",",,U","23.3","H,,U","11.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-13",,,,,,,,,,,,,,,"16.4",",,U","24.4","H,,U","11.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-14",,,,,,,,,,,,,,,"15.3",",,U","23.3","H,,U","10.0","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-15",,,,,,,,,,,,,,,"13.8",",,U","20.6","H,,U","9.4","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-16",,,,,,,,,,,,,,,"14.6",",,U","21.7","H,,U","8.9","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-17",,,,,,,,,,,,,,,"14.7",",,U","21.7","H,,U","9.4","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-18",,,,,,,,,,,,,,,"17.5",",,U","23.9","H,,U","10.0","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-19",,,,,,,,,,,,,,,"23.3",",,U","31.1","H,,U","14.4","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-20",,,,,,,,,,,,,,,"27.2",",,U","36.7","H,,U","17.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-21",,,,,,,,,,,,,,,"25.3",",,U","32.8","H,,U","14.4","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-22",,,,,,,,,,,,,,,"21.1",",,U","30.6","H,,U","12.8","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-23",,,,,,,,,,,,,,,"20.8",",,U","30.6","H,,U","13.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-24",,,,,,,,,,,,,,,"16.9",",,U","26.7","H,,U","11.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-25",,,,,,,,,,,,,,,"14.9",",,U","20.6","H,,U","12.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-26",,,,,,,,,,,,,,,"16.5",",,U","24.4","H,,U","12.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-27",,,,,,,,,,,,,,,"16.8",",,U","23.9","H,,U","11.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-28",,,,,,,,,,,,,,,"18.3",",,U","27.2","H,,U","12.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-29",,,,,,,,,,,,,,,"16.3",",,U","25.6","H,,U","11.7","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-30",,,,,,,,,,,,,,,"16.6",",,U","25.6","H,,U","12.8","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-05-31",,,,,,,,,,,,,,,"15.7",",,U","22.2","H,,U","13.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-01",,,,,,,,,,,,,,,"17.8",",,U","25.6","H,,U","13.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-02",,,,,,,,,,,,,,,"19.2",",,U","29.4","H,,U","12.8","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-03",,,,,,,,,,,,,,,"19.6",",,U","31.1","H,,U","13.9","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-04",,,,,,,,,,,,,,,"19.2",",,U","27.8","H,,U","13.9","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-05",,,,,,,,,,,,,,,"18.4",",,U","26.7","H,,U","13.9","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-06",,,,,,,,,,,,,,,"17.1",",,U","23.3","H,,U","14.4","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-07",,,,,,,,,,,,,,,"17.2",",,U","24.4","H,,U","13.9","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-08",,,,,,,,,,,,,,,"16.7",",,U","23.9","H,,U","12.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-09",,,,,,,,,,,,,,,"18.5",",,U","25.6","H,,U","12.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-10",,,,,,,,,,,,,,,"17.4",",,U","23.3","H,,U","13.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-11",,,,,,,,,,,,,,,"16.3",",,U","22.8","H,,U","12.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-12",,,,,,,,,,,,,,,"18.3",",,U","24.4","H,,U","11.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-13",,,,,,,,,,,,,,,"20.9",",,U","28.9","H,,U","12.8","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-14",,,,,,,,,,,,,,,"23.3",",,U","31.7","H,,U","16.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-15",,,,,,,,,,,,,,,"24.5",",,U","33.9","H,,U","16.7","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-16",,,,,,,,,,,,,,,"25.3",",,U","33.9","H,,U","16.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-17",,,,,,,,,,,,,,,"23.6",",,U","33.3","H,,U","15.6","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-18",,,,,,,,,,,,,,,"24.3",",,U","33.3","H,,U","15.6","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-19",,,,,,,,,,,,,,,"23.5",",,U","30.0","H,,U","18.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-20",,,,,,,,,,,,,,,"26.8",",,U","35.6","H,,U","20.0","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-21",,,,,,,,,,,,,,,"25.7",",,U","35.6","H,,U","18.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-22",,,,,,,,,,,,,,,"20.3",",,U","28.9","H,,U","15.0","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-23",,,,,,,,,,,,,,,"19.9",",,U","27.8","H,,U","15.0","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-24",,,,,,,,,,,,,,,"21.2",",,U","29.4","H,,U","15.0","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-25",,,,,,,,,,,,,,,"26.2",",,U","37.2","H,,U","17.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-26",,,,,,,,,,,,,,,"29.7",",,U","38.3","H,,U","23.9","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-27",,,,,,,,,,,,,,,"25.2",",,U","33.9","H,,U","16.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-28",,,,,,,,,,,,,,,"20.1",",,U","29.4","H,,U","13.9","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-29",,,,,,,,,,,,,,,"19.6",",,U","27.8","H,,U","14.4","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-06-30",,,,,,,,,,,,,,,"19.0",",,U","27.8","H,,U","13.9","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-01",,,,,,,,,,,,,,,"18.9",",,U","27.2","H,,U","13.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-02",,,,,,,,,,,,,,,"20.6",",,U","31.1","H,,U","14.4","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-03",,,,,,,,,,,,,,,"22.5",",,U","33.3","H,,U","13.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-04",,,,,,,,,,,,,,,"24.8",",,U","33.3","H,,U","17.8","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-05",,,,,,,,,,,,,,,"23.9",",,U","32.8","H,,U","16.7","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-06",,,,,,,,,,,,,,,"25.9",",,U","36.1","H,,U","16.7","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-07",,,,,,,,,,,,,,,"29.2",",,U","38.3","H,,U","22.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-08",,,,,,,,,,,,,,,"29.6",",,U","40.6","H,,U","20.6","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-09",,,,,,,,,,,,,,,"27.0",",,U","38.3","H,,U","19.4","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-10",,,,,,,,,,,,,,,"26.7",",,U","35.0","H,,U","18.3","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-11",,,,,,,,,,,,,,,"23.9",",,U","32.8","H,,U","17.2","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-12",,,,,,,,,,,,,,,"23.1",",,U","32.2","H,,U","16.7","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-13",,,,,,,,,,,,,,,"22.7",",,U","32.2","H,,U","16.1","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","34.125","-118.4122","384.0","2017-07-14",,,,,,,,,,,,,,,"22.7",",,U","31.7","H,,U","15.6","H,,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,
