"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72493023230","2019-01-02T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","31","47","0.00",,,,"54","30.26","CLR:00","30.16","10.00","40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/02/19 20:53:02 METAR KOAK 030453Z 00000KT 10SM CLR 08/M01 A3026 RMK AO2 SLP246 T00831006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-02T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","29","44","0.00",,"-0.04","3","55","30.27","FEW:02 200","30.18","10.00","38","340",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/02/19 21:53:02 METAR KOAK 030553Z 34003KT 10SM FEW200 07/M02 A3028 RMK AO2 SLP252 T00671017 10117 20061 53012","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-02T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","30","41","0.00",,,,"65","30.27","FEW:02 200","30.18","10.00","37","030",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09401/02/19 22:53:02 METAR KOAK 030653Z 03003KT 10SM FEW200 05/M01 A3028 RMK AO2 SLP252 T00501011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-02T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","31","42","0.00",,,,"65","30.27","FEW:02 200","30.17","10.00","37","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/02/19 23:53:02 METAR KOAK 030753Z 11004KT 10SM FEW200 06/M01 A3027 RMK AO2 SLP251 T00561006 401170006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-02T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"43",,,"30.15",,"3.6","0","-5.4","22","53","33","170","11","0.00","0","0.0","170","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD74324 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5324 HR MIN TEMP (F): 33AVERAGE STATION PRESSURE(D):30.154 MINIMUM SEA LEVEL PRESSURE:30.21 TIME OF OCCURRENCE:1655 PEAK WIND SPEED (MPH): 11 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.6 24 HR AVG TEMP (F): 43DEPART FROM NORMAL: -5  HEATING DEGREE DAYS: 22 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 53 LATEST NIGHT MIN TEMP(1900-0800 LST):33 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0724","1702",,"2007-02-15"
"72493023230","2019-01-03T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","30","41","0.00",,"+0.00","5","65","30.27","CLR:00","30.18","10.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/03/19 00:53:02 METAR KOAK 030853Z 00000KT 10SM CLR 05/M01 A3028 RMK AO2 SLP252 T00501011 55000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","30","40","0.00",,,,"68","30.27","CLR:00","30.18","10.00","36","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/03/19 01:53:02 METAR KOAK 030953Z 00000KT 10SM CLR 04/M01 A3028 RMK AO2 SLP252 T00441011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","29","37","0.00",,,,"73","30.26","FEW:02 250","30.16","10.00","34","040",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09401/03/19 02:53:02 METAR KOAK 031053Z 04004KT 10SM FEW250 03/M02 A3026 RMK AO2 SLP248 T00281017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","29","39","0.00",,"+0.01","8","67","30.26","CLR:00","30.16","10.00","35","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/03/19 03:53:02 METAR KOAK 031153Z 00000KT 10SM CLR 04/M02 A3026 RMK AO2 SLP246 T00391017 10072 20022 58005","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","28","36","0.00",,,,"73","30.23","FEW:02 250","30.14","10.00","33","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09401/03/19 04:53:02 METAR KOAK 031253Z 00000KT 10SM FEW250 02/M02 A3024 RMK AO2 SLP238 T00221022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","28","36","0.00",,,,"73","30.25","CLR:00","30.15","10.00","33","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/03/19 05:53:02 METAR KOAK 031353Z 00000KT 10SM CLR 02/M02 A3025 RMK AO2 SLP243 T00221022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","28","36","0.00",,"+0.01","5","73","30.25","FEW:02 250","30.15","10.00","33","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/03/19 06:53:02 METAR KOAK 031453Z 13003KT 10SM FEW250 02/M02 A3025 RMK AO2 SLP243 T00221022 55003","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","29","38","0.00",,,,"70","30.27","FEW:02 250","30.17","10.00","34","040",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09401/03/19 07:53:02 METAR KOAK 031553Z 04004KT 10SM FEW250 03/M02 A3027 RMK AO2 SLP250 T00331017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","35","46","0.00",,,,"66","30.28","FEW:02 20 SCT:04 200","30.18","10.00","41","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/03/19 08:53:02 METAR KOAK 031653Z 00000KT 10SM FEW020 SCT200 08/02 A3028 RMK AO2 SLP253 T00780017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","32","50","0.00",,"-0.02","0","50","30.27","FEW:02 20 SCT:04 200","30.17","10.00","42","080",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11801/03/19 09:53:02 METAR KOAK 031753Z 08005KT 10SM FEW020 SCT200 10/00 A3027 RMK AO2 SLP250 T01000000 10100 20011 50007","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","30","54","0.00",,,,"40","30.26","FEW:02 20 SCT:04 200","30.16","10.00","44","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/03/19 10:53:02 METAR KOAK 031853Z VRB06KT 10SM FEW020 SCT200 12/M01 A3026 RMK AO2 SLP247 T01221011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","36","51","0.00",,,,"56","30.22","FEW:02 20 SCT:04 200","30.12","10.00","44","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/03/19 11:53:02 METAR KOAK 031953Z 15005KT 10SM FEW020 SCT200 11/02 A3022 RMK AO2 PRESFR SLP232 T01060022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","36","50","0.00",,"+0.08","8","59","30.19","FEW:02 20 BKN:07 200","30.09","10.00","44","220",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10601/03/19 12:53:02 METAR KOAK 032053Z 22006KT 10SM FEW020 BKN200 10/02 A3019 RMK AO2 SLP223 T01000022 58028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","36","51","0.00",,,,"56","30.17","FEW:02 20 BKN:07 200","30.07","10.00","44","310",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/03/19 13:53:02 METAR KOAK 032153Z 31005KT 10SM FEW020 BKN200 11/02 A3017 RMK AO2 SLP217 T01060022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","35","54","0.00",,,,"49","30.16","FEW:02 20 BKN:07 200","30.06","10.00","45","300",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/03/19 14:53:02 METAR KOAK 032253Z 30004KT 10SM FEW020 BKN200 12/02 A3016 RMK AO2 SLP213 T01220017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","38","54","0.00",,"+0.04","6","55","30.14","FEW:02 20 BKN:07 200","30.05","10.00","46","290",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11801/03/19 15:53:02 METAR KOAK 032353Z 29004KT 10SM FEW020 BKN200 12/03 A3015 RMK AO2 SLP207 T01220033 10128 20100 56015","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","38","52","0.00",,,,"59","30.14","SCT:04 150 BKN:07 200","30.04","10.00","45","070",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/03/19 16:53:01 METAR KOAK 040053Z 07005KT 10SM SCT150 BKN200 11/03 A3014 RMK AO2 SLP205 T01110033","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","35","48","0.00",,,,"61","30.14","SCT:04 150 BKN:07 200","30.04","9.00","42","060",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/03/19 17:53:01 METAR KOAK 040153Z 06007KT 9SM SCT150 BKN200 09/02 A3014 RMK AO2 SLP206 T00890017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","36","48","0.00",,"+0.01","6","63","30.14","FEW:02 150 BKN:07 200","30.04","9.00","43","090",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10501/03/19 18:53:01 METAR KOAK 040253Z 09007KT 9SM FEW150 BKN200 09/02 A3014 RMK AO2 SLP205 T00890022 56004","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","36","47","0.00",,,,"66","30.13","FEW:02 150 BKN:07 200","30.03","8.00","42","090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/03/19 19:53:02 METAR KOAK 040353Z 09005KT 8SM FEW150 BKN200 08/02 A3013 RMK AO2 SLP204 T00830022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","36","48","0.00",,,,"63","30.12","FEW:02 150 BKN:07 200","30.03","9.00","43","070",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/03/19 20:53:02 METAR KOAK 040453Z 07006KT 9SM FEW150 BKN200 09/02 A3013 RMK AO2 SLP201 T00890022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","34","45","0.00",,"+0.00","5","66","30.13","FEW:02 150 BKN:07 200","30.03","9.00","40","060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/03/19 21:53:02 METAR KOAK 040553Z 06003KT 9SM FEW150 BKN200 07/01 A3013 RMK AO2 SLP203 T00720011 10122 20061 55000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","34","45","0.00",,,,"66","30.12","FEW:02 150 BKN:07 200","30.02","8.00","40","080",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10501/03/19 22:53:03 METAR KOAK 040653Z 08003KT 8SM FEW150 BKN200 07/01 A3012 RMK AO2 SLP199 T00720011 (ALT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","33","43","0.00",,,,"68","30.11","FEW:02 150 BKN:07 200","30.02","9.00","39","090",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11501/03/19 23:53:03 METAR KOAK 040753Z 09004KT 9SM FEW150 BKN200 06/01 A3012 RMK AO2 SLP197 T00610006 401280011 (ALT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-03T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"45",,,"30.11",,"4.1","0","-3.4","20","55","34","160","12","0.00","0","0.0","160","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD74324 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5524 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE(D):30.106 MINIMUM SEA LEVEL PRESSURE:30.11 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 12 PEAK WIND DIR (DEG):160 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.1 24 HR AVG TEMP (F): 45DEPART FROM NORMAL: -3  HEATING DEGREE DAYS: 20 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 55 LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0725","1703",,"2007-02-15"
"72493023230","2019-01-04T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","33","43","0.00",,"+0.03","6","68","30.10","CLR:00","30.01","8.00","39","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/04/19 00:53:02 METAR KOAK 040853Z 13003KT 8SM CLR 06/01 A3011 RMK AO2 SLP194 T00610006 56009","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-04T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","35","43","0.00",,,,"74","30.09","BKN:07 150","30.00","8.00","40","140",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/04/19 01:53:02 METAR KOAK 040953Z 14005KT 8SM BKN150 06/02 A3010 RMK AO2 SLP191 T00610017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-04T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","34","41","0.00",,,,"76","30.08","FEW:02 250","29.99","8.00","38","040",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/04/19 02:53:02 METAR KOAK 041053Z 04003KT 8SM FEW250 05/01 A3009 RMK AO2 SLP187 T00500011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-04T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","34","40","0.00",,"+0.05","8","79","30.06","FEW:02 250","29.96","8.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11001/04/19 03:53:02 METAR KOAK 041153Z 00000KT 8SM FEW250 04/01 A3006 RMK AO2 SLP178 T00440011 10078 20044 58017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-04T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","36","43","0.00",,,,"76","30.03","FEW:02 250","29.93","8.00","40","160",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/04/19 04:53:02 METAR KOAK 041253Z 16003KT 8SM FEW250 06/02 A3003 RMK AO2 SLP168 T00610022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-04T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","33","38","0.00",,,,"83","30.02","FEW:02 250","29.92","7.00","36","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/04/19 05:53:02 METAR KOAK 041353Z 00000KT 7SM FEW250 03/01 A3002 RMK AO2 SLP165 T00330006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-04T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","34","38","0.00",,"+0.03","5","86","30.03","BKN:07 250","29.93","7.00","36","060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/04/19 06:53:02 METAR KOAK 041453Z 06003KT 7SM BKN250 03/01 A3003 RMK AO2 SLP168 T00330011 55010","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-04T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","35","39","0.00","BR:1 ||",,,"86","30.03","BKN:07 250","29.93","6.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/04/19 07:53:02 METAR KOAK 041553Z 00000KT 6SM BR BKN250 04/02 A3003 RMK AO2 SLP170 T00390017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-04T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","38","43","0.00","HZ:7 |FU |HZ",,,"82","30.04","BKN:07 200 BKN:07 250","29.94","6.00","41","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/04/19 08:53:02 METAR KOAK 041653Z 00000KT 6SM HZ BKN200 BKN250 06/03 A3004 RMK AO2 SLP172 T00610033","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-04T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","41","49","0.00","HZ:7 |FU |HZ","-0.02","3","74","30.05","BKN:07 200 BKN:07 250","29.96","6.00","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12001/04/19 09:53:02 METAR KOAK 041753Z 00000KT 6SM HZ BKN200 BKN250 09/05 A3005 RMK AO2 SLP175 T00940050 10094 20028 53008","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-04T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","40","49","0.00","HZ:7 |FU |HZ",,,"71","30.03","SCT:04 200 BKN:07 250","29.93","5.00","45","220",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/04/19 10:53:02 METAR KOAK 041853Z 22004KT 5SM HZ SCT200 BKN250 09/04 A3003 RMK AO2 SLP168 T00940044","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-01-04T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","41","50","0.00","HZ:7 |FU |HZ",,,"71","30.00","SCT:04 200 BKN:07 250","29.91","6.00","46","230",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/04/19 11:53:02 METAR KOAK 041953Z 23004KT 6SM HZ SCT200 BKN250 10/05 A3000 RMK AO2 SLP158 T01000050","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
